datetime,water_level_m,error
17/03/2013 20:58,213.233,0.006
18/03/2013 20:58,213.233,0.006
19/03/2013 20:58,213.233,0.006
20/03/2013 20:58,213.233,0.006
21/03/2013 20:58,213.233,0.006
22/03/2013 20:58,213.233,0.006
23/03/2013 20:58,213.233,0.006
24/03/2013 20:58,213.233,0.006
25/03/2013 20:58,213.233,0.006
26/03/2013 20:58,213.233,0.006
27/03/2013 20:58,213.233,0.006
28/03/2013 20:58,213.233,0.006
29/03/2013 20:58,213.233,0.006
30/03/2013 20:58,213.233,0.006
31/03/2013 20:58,213.233,0.006
01/04/2013 20:58,213.233,0.006
02/04/2013 20:58,213.233,0.006
03/04/2013 20:58,213.233,0.006
04/04/2013 20:58,213.233,0.006
05/04/2013 20:58,213.233,0.006
06/04/2013 20:58,213.233,0.006
07/04/2013 20:58,213.233,0.006
08/04/2013 20:58,213.233,0.006
09/04/2013 20:58,213.233,0.006
10/04/2013 20:58,213.233,0.006
11/04/2013 20:58,213.233,0.006
12/04/2013 20:58,213.233,0.006
13/04/2013 20:58,213.233,0.006
14/04/2013 20:58,213.233,0.006
15/04/2013 20:58,213.233,0.006
16/04/2013 20:58,213.233,0.006
17/04/2013 20:58,213.233,0.006
18/04/2013 20:58,213.233,0.006
19/04/2013 20:58,213.233,0.006
20/04/2013 20:58,213.233,0.006
21/04/2013 20:58,213.233,0.006
22/04/2013 20:58,213.233,0.006
23/04/2013 20:58,213.233,0.006
24/04/2013 20:58,213.233,0.006
25/04/2013 20:58,213.233,0.006
26/04/2013 20:58,213.233,0.006
27/04/2013 20:58,213.233,0.006
28/04/2013 20:58,213.233,0.006
29/04/2013 20:58,213.233,0.006
30/04/2013 20:58,213.233,0.006
01/05/2013 20:58,213.233,0.006
02/05/2013 20:58,213.233,0.006
03/05/2013 20:58,213.233,0.006
04/05/2013 20:58,213.233,0.006
05/05/2013 20:58,213.233,0.006
06/05/2013 20:58,213.233,0.006
07/05/2013 20:58,213.233,0.006
08/05/2013 20:58,213.233,0.006
09/05/2013 20:58,213.233,0.006
10/05/2013 20:58,213.233,0.006
11/05/2013 20:58,213.233,0.006
12/05/2013 20:58,213.233,0.006
13/05/2013 20:58,213.233,0.006
14/05/2013 20:58,213.233,0.006
15/05/2013 20:58,213.233,0.006
16/05/2013 20:58,213.233,0.006
17/05/2013 20:58,213.233,0.006
18/05/2013 20:58,213.233,0.006
19/05/2013 20:58,213.233,0.006
20/05/2013 20:58,213.233,0.006
21/05/2013 20:58,213.233,0.006
22/05/2013 20:58,213.233,0.006
23/05/2013 20:58,213.233,0.006
24/05/2013 20:58,213.233,0.006
25/05/2013 20:58,211.099,0.002
26/05/2013 20:58,211.099,0.002
27/05/2013 20:58,211.099,0.002
28/05/2013 20:58,211.099,0.002
29/05/2013 20:58,211.099,0.002
30/05/2013 20:58,211.099,0.002
31/05/2013 20:58,211.099,0.002
01/06/2013 20:58,211.099,0.002
02/06/2013 20:58,211.099,0.002
03/06/2013 20:58,211.099,0.002
04/06/2013 20:58,211.099,0.002
05/06/2013 20:58,211.099,0.002
06/06/2013 20:58,211.099,0.002
07/06/2013 20:58,211.099,0.002
08/06/2013 20:58,211.099,0.002
09/06/2013 20:58,211.099,0.002
10/06/2013 20:58,211.099,0.002
11/06/2013 20:58,211.099,0.002
12/06/2013 20:58,211.099,0.002
13/06/2013 20:58,211.099,0.002
14/06/2013 20:58,211.099,0.002
15/06/2013 20:58,211.099,0.002
16/06/2013 20:58,211.099,0.002
17/06/2013 20:58,211.099,0.002
18/06/2013 20:58,211.099,0.002
19/06/2013 20:58,211.099,0.002
20/06/2013 20:58,211.099,0.002
21/06/2013 20:58,211.099,0.002
22/06/2013 20:58,211.099,0.002
23/06/2013 20:58,211.099,0.002
24/06/2013 20:58,211.099,0.002
25/06/2013 20:58,211.099,0.002
26/06/2013 20:58,211.099,0.002
27/06/2013 20:58,211.099,0.002
28/06/2013 20:58,211.099,0.002
29/06/2013 20:58,210.364,0
30/06/2013 20:58,210.364,0
01/07/2013 20:58,210.364,0
02/07/2013 20:58,210.364,0
03/07/2013 20:58,210.364,0
04/07/2013 20:58,210.364,0
05/07/2013 20:58,210.364,0
06/07/2013 20:58,210.364,0
07/07/2013 20:58,210.364,0
08/07/2013 20:58,210.364,0
09/07/2013 20:58,210.364,0
10/07/2013 20:58,210.364,0
11/07/2013 20:58,210.364,0
12/07/2013 20:58,210.364,0
13/07/2013 20:58,210.364,0
14/07/2013 20:58,210.364,0
15/07/2013 20:58,210.364,0
16/07/2013 20:58,210.364,0
17/07/2013 20:58,210.364,0
18/07/2013 20:58,210.364,0
19/07/2013 20:58,210.364,0
20/07/2013 20:58,210.364,0
21/07/2013 20:58,210.364,0
22/07/2013 20:58,210.364,0
23/07/2013 20:58,210.364,0
24/07/2013 20:58,210.364,0
25/07/2013 20:58,210.364,0
26/07/2013 20:58,210.364,0
27/07/2013 20:58,210.364,0
28/07/2013 20:58,210.364,0
29/07/2013 20:58,210.364,0
30/07/2013 20:58,210.364,0
31/07/2013 20:58,210.364,0
01/08/2013 20:58,210.364,0
02/08/2013 20:58,210.364,0
03/08/2013 20:58,211.54,0.004
04/08/2013 20:58,211.54,0.004
05/08/2013 20:58,211.54,0.004
06/08/2013 20:58,211.54,0.004
07/08/2013 20:58,211.54,0.004
08/08/2013 20:58,211.54,0.004
09/08/2013 20:58,211.54,0.004
10/08/2013 20:58,211.54,0.004
11/08/2013 20:58,211.54,0.004
12/08/2013 20:58,211.54,0.004
13/08/2013 20:58,211.54,0.004
14/08/2013 20:58,211.54,0.004
15/08/2013 20:58,211.54,0.004
16/08/2013 20:58,211.54,0.004
17/08/2013 20:58,211.54,0.004
18/08/2013 20:58,211.54,0.004
19/08/2013 20:58,211.54,0.004
20/08/2013 20:58,211.54,0.004
21/08/2013 20:58,211.54,0.004
22/08/2013 20:58,211.54,0.004
23/08/2013 20:58,211.54,0.004
24/08/2013 20:58,211.54,0.004
25/08/2013 20:58,211.54,0.004
26/08/2013 20:58,211.54,0.004
27/08/2013 20:58,211.54,0.004
28/08/2013 20:58,211.54,0.004
29/08/2013 20:58,211.54,0.004
30/08/2013 20:58,211.54,0.004
31/08/2013 20:58,211.54,0.004
01/09/2013 20:58,211.54,0.004
02/09/2013 20:58,211.54,0.004
03/09/2013 20:58,211.54,0.004
04/09/2013 20:58,211.54,0.004
05/09/2013 20:58,211.54,0.004
06/09/2013 20:58,211.54,0.004
07/09/2013 20:58,211.54,0.004
08/09/2013 20:58,211.54,0.004
09/09/2013 20:58,211.54,0.004
10/09/2013 20:58,211.54,0.004
11/09/2013 20:58,211.54,0.004
12/09/2013 20:58,211.54,0.004
13/09/2013 20:58,211.54,0.004
14/09/2013 20:58,211.54,0.004
15/09/2013 20:58,211.54,0.004
16/09/2013 20:58,211.54,0.004
17/09/2013 20:58,211.54,0.004
18/09/2013 20:58,211.54,0.004
19/09/2013 20:58,211.54,0.004
20/09/2013 20:58,211.54,0.004
21/09/2013 20:58,211.54,0.004
22/09/2013 20:58,211.54,0.004
23/09/2013 20:58,211.54,0.004
24/09/2013 20:58,211.54,0.004
25/09/2013 20:58,211.54,0.004
26/09/2013 20:58,211.54,0.004
27/09/2013 20:58,211.54,0.004
28/09/2013 20:58,211.54,0.004
29/09/2013 20:58,211.54,0.004
30/09/2013 20:58,211.54,0.004
01/10/2013 20:58,211.54,0.004
02/10/2013 20:58,211.54,0.004
03/10/2013 20:58,211.54,0.004
04/10/2013 20:58,211.54,0.004
05/10/2013 20:58,211.54,0.004
06/10/2013 20:58,211.54,0.004
07/10/2013 20:58,211.54,0.004
08/10/2013 20:58,211.54,0.004
09/10/2013 20:58,211.54,0.004
10/10/2013 20:58,211.54,0.004
11/10/2013 20:58,211.54,0.004
12/10/2013 20:58,215.443,0.004
13/10/2013 20:58,215.443,0.004
14/10/2013 20:58,215.443,0.004
15/10/2013 20:58,215.443,0.004
16/10/2013 20:58,215.443,0.004
17/10/2013 20:58,215.443,0.004
18/10/2013 20:58,215.443,0.004
19/10/2013 20:58,215.443,0.004
20/10/2013 20:58,215.443,0.004
21/10/2013 20:58,215.443,0.004
22/10/2013 20:58,215.443,0.004
23/10/2013 20:58,215.443,0.004
24/10/2013 20:58,215.443,0.004
25/10/2013 20:58,215.443,0.004
26/10/2013 20:58,215.443,0.004
27/10/2013 20:58,215.443,0.004
28/10/2013 20:58,215.443,0.004
29/10/2013 20:58,215.443,0.004
30/10/2013 20:58,215.443,0.004
31/10/2013 20:58,215.443,0.004
01/11/2013 20:58,215.443,0.004
02/11/2013 20:58,215.443,0.004
03/11/2013 20:58,215.443,0.004
04/11/2013 20:58,215.443,0.004
05/11/2013 20:58,215.443,0.004
06/11/2013 20:58,215.443,0.004
07/11/2013 20:58,215.443,0.004
08/11/2013 20:58,215.443,0.004
09/11/2013 20:58,215.443,0.004
10/11/2013 20:58,215.443,0.004
11/11/2013 20:58,215.443,0.004
12/11/2013 20:58,215.443,0.004
13/11/2013 20:58,215.443,0.004
14/11/2013 20:58,215.443,0.004
15/11/2013 20:58,215.443,0.004
16/11/2013 20:58,215.443,0.004
17/11/2013 20:58,215.443,0.004
18/11/2013 20:58,215.443,0.004
19/11/2013 20:58,215.443,0.004
20/11/2013 20:58,215.443,0.004
21/11/2013 20:58,215.443,0.004
22/11/2013 20:58,215.443,0.004
23/11/2013 20:58,215.443,0.004
24/11/2013 20:58,215.443,0.004
25/11/2013 20:58,215.443,0.004
26/11/2013 20:58,215.443,0.004
27/11/2013 20:58,215.443,0.004
28/11/2013 20:58,215.443,0.004
29/11/2013 20:58,215.443,0.004
30/11/2013 20:58,215.443,0.004
01/12/2013 20:58,215.443,0.004
02/12/2013 20:58,215.443,0.004
03/12/2013 20:58,215.443,0.004
04/12/2013 20:58,215.443,0.004
05/12/2013 20:58,215.443,0.004
06/12/2013 20:58,215.443,0.004
07/12/2013 20:58,215.443,0.004
08/12/2013 20:58,215.443,0.004
09/12/2013 20:58,215.443,0.004
10/12/2013 20:58,215.443,0.004
11/12/2013 20:58,215.443,0.004
12/12/2013 20:58,215.443,0.004
13/12/2013 20:58,215.443,0.004
14/12/2013 20:58,215.443,0.004
15/12/2013 20:58,215.443,0.004
16/12/2013 20:58,215.443,0.004
17/12/2013 20:58,215.443,0.004
18/12/2013 20:58,215.443,0.004
19/12/2013 20:58,215.443,0.004
20/12/2013 20:58,215.443,0.004
21/12/2013 20:58,214.373,0.001
22/12/2013 20:58,214.373,0.001
23/12/2013 20:58,214.373,0.001
24/12/2013 20:58,214.373,0.001
25/12/2013 20:58,214.373,0.001
26/12/2013 20:58,214.373,0.001
27/12/2013 20:58,214.373,0.001
28/12/2013 20:58,214.373,0.001
29/12/2013 20:58,214.373,0.001
30/12/2013 20:58,214.373,0.001
31/12/2013 20:58,214.373,0.001
01/01/2014 20:58,214.373,0.001
02/01/2014 20:58,214.373,0.001
03/01/2014 20:58,214.373,0.001
04/01/2014 20:58,214.373,0.001
05/01/2014 20:58,214.373,0.001
06/01/2014 20:58,214.373,0.001
07/01/2014 20:58,214.373,0.001
08/01/2014 20:58,214.373,0.001
09/01/2014 20:58,214.373,0.001
10/01/2014 20:58,214.373,0.001
11/01/2014 20:58,214.373,0.001
12/01/2014 20:58,214.373,0.001
13/01/2014 20:58,214.373,0.001
14/01/2014 20:58,214.373,0.001
15/01/2014 20:58,214.373,0.001
16/01/2014 20:58,214.373,0.001
17/01/2014 20:58,214.373,0.001
18/01/2014 20:58,214.373,0.001
19/01/2014 20:58,214.373,0.001
20/01/2014 20:58,214.373,0.001
21/01/2014 20:58,214.373,0.001
22/01/2014 20:58,214.373,0.001
23/01/2014 20:58,214.373,0.001
24/01/2014 20:58,214.373,0.001
25/01/2014 20:58,213.564,0
26/01/2014 20:58,213.564,0
27/01/2014 20:58,213.564,0
28/01/2014 20:58,213.564,0
29/01/2014 20:58,213.564,0
30/01/2014 20:58,213.564,0
31/01/2014 20:58,213.564,0
01/02/2014 20:58,213.564,0
02/02/2014 20:58,213.564,0
03/02/2014 20:58,213.564,0
04/02/2014 20:58,213.564,0
05/02/2014 20:58,213.564,0
06/02/2014 20:58,213.564,0
07/02/2014 20:58,213.564,0
08/02/2014 20:58,213.564,0
09/02/2014 20:58,213.564,0
10/02/2014 20:58,213.564,0
11/02/2014 20:58,213.564,0
12/02/2014 20:58,213.564,0
13/02/2014 20:58,213.564,0
14/02/2014 20:58,213.564,0
15/02/2014 20:58,213.564,0
16/02/2014 20:58,213.564,0
17/02/2014 20:58,213.564,0
18/02/2014 20:58,213.564,0
19/02/2014 20:58,213.564,0
20/02/2014 20:58,213.564,0
21/02/2014 20:58,213.564,0
22/02/2014 20:58,213.564,0
23/02/2014 20:58,213.564,0
24/02/2014 20:58,213.564,0
25/02/2014 20:58,213.564,0
26/02/2014 20:58,213.564,0
27/02/2014 20:58,213.564,0
28/02/2014 20:58,213.564,0
01/03/2014 20:58,212.19,0.018
02/03/2014 20:58,212.19,0.018
03/03/2014 20:58,212.19,0.018
04/03/2014 20:58,212.19,0.018
05/03/2014 20:58,212.19,0.018
06/03/2014 20:58,212.19,0.018
07/03/2014 20:58,212.19,0.018
08/03/2014 20:58,212.19,0.018
09/03/2014 20:58,212.19,0.018
10/03/2014 20:58,212.19,0.018
11/03/2014 20:58,212.19,0.018
12/03/2014 20:58,212.19,0.018
13/03/2014 20:58,212.19,0.018
14/03/2014 20:58,212.19,0.018
15/03/2014 20:58,212.19,0.018
16/03/2014 20:58,212.19,0.018
17/03/2014 20:58,212.19,0.018
18/03/2014 20:58,212.19,0.018
19/03/2014 20:58,212.19,0.018
20/03/2014 20:58,212.19,0.018
21/03/2014 20:58,212.19,0.018
22/03/2014 20:58,212.19,0.018
23/03/2014 20:58,212.19,0.018
24/03/2014 20:58,212.19,0.018
25/03/2014 20:58,212.19,0.018
26/03/2014 20:58,212.19,0.018
27/03/2014 20:58,212.19,0.018
28/03/2014 20:58,212.19,0.018
29/03/2014 20:58,212.19,0.018
30/03/2014 20:58,212.19,0.018
31/03/2014 20:58,212.19,0.018
01/04/2014 20:58,212.19,0.018
02/04/2014 20:58,212.19,0.018
03/04/2014 20:58,212.19,0.018
04/04/2014 20:58,212.19,0.018
05/04/2014 20:58,211.242,0
06/04/2014 20:58,211.242,0
07/04/2014 20:58,211.242,0
08/04/2014 20:58,211.242,0
09/04/2014 20:58,211.242,0
10/04/2014 20:58,211.242,0
11/04/2014 20:58,211.242,0
12/04/2014 20:58,211.242,0
13/04/2014 20:58,211.242,0
14/04/2014 20:58,211.242,0
15/04/2014 20:58,211.242,0
16/04/2014 20:58,211.242,0
17/04/2014 20:58,211.242,0
18/04/2014 20:58,211.242,0
19/04/2014 20:58,211.242,0
20/04/2014 20:58,211.242,0
21/04/2014 20:58,211.242,0
22/04/2014 20:58,211.242,0
23/04/2014 20:58,211.242,0
24/04/2014 20:58,211.242,0
25/04/2014 20:58,211.242,0
26/04/2014 20:58,211.242,0
27/04/2014 20:58,211.242,0
28/04/2014 20:58,211.242,0
29/04/2014 20:58,211.242,0
30/04/2014 20:58,211.242,0
01/05/2014 20:58,211.242,0
02/05/2014 20:58,211.242,0
03/05/2014 20:58,211.242,0
04/05/2014 20:58,211.242,0
05/05/2014 20:58,211.242,0
06/05/2014 20:58,211.242,0
07/05/2014 20:58,211.242,0
08/05/2014 20:58,211.242,0
09/05/2014 20:58,211.242,0
10/05/2014 20:58,210.033,0.008
11/05/2014 20:58,210.033,0.008
12/05/2014 20:58,210.033,0.008
13/05/2014 20:58,210.033,0.008
14/05/2014 20:58,210.033,0.008
15/05/2014 20:58,210.033,0.008
16/05/2014 20:58,210.033,0.008
17/05/2014 20:58,210.033,0.008
18/05/2014 20:58,210.033,0.008
19/05/2014 20:58,210.033,0.008
20/05/2014 20:58,210.033,0.008
21/05/2014 20:58,210.033,0.008
22/05/2014 20:58,210.033,0.008
23/05/2014 20:58,210.033,0.008
24/05/2014 20:58,210.033,0.008
25/05/2014 20:58,210.033,0.008
26/05/2014 20:58,210.033,0.008
27/05/2014 20:58,210.033,0.008
28/05/2014 20:58,210.033,0.008
29/05/2014 20:58,210.033,0.008
30/05/2014 20:58,210.033,0.008
31/05/2014 20:58,210.033,0.008
01/06/2014 20:58,210.033,0.008
02/06/2014 20:58,210.033,0.008
03/06/2014 20:58,210.033,0.008
04/06/2014 20:58,210.033,0.008
05/06/2014 20:58,210.033,0.008
06/06/2014 20:58,210.033,0.008
07/06/2014 20:58,210.033,0.008
08/06/2014 20:58,210.033,0.008
09/06/2014 20:58,210.033,0.008
10/06/2014 20:58,210.033,0.008
11/06/2014 20:58,210.033,0.008
12/06/2014 20:58,210.033,0.008
13/06/2014 20:58,210.033,0.008
14/06/2014 20:58,209.33,0.008
15/06/2014 20:58,209.33,0.008
16/06/2014 20:58,209.33,0.008
17/06/2014 20:58,209.33,0.008
18/06/2014 20:58,209.33,0.008
19/06/2014 20:58,209.33,0.008
20/06/2014 20:58,209.33,0.008
21/06/2014 20:58,209.33,0.008
22/06/2014 20:58,209.33,0.008
23/06/2014 20:58,209.33,0.008
24/06/2014 20:58,209.33,0.008
25/06/2014 20:58,209.33,0.008
26/06/2014 20:58,209.33,0.008
27/06/2014 20:58,209.33,0.008
28/06/2014 20:58,209.33,0.008
29/06/2014 20:58,209.33,0.008
30/06/2014 20:58,209.33,0.008
01/07/2014 20:58,209.33,0.008
02/07/2014 20:58,209.33,0.008
03/07/2014 20:58,209.33,0.008
04/07/2014 20:58,209.33,0.008
05/07/2014 20:58,209.33,0.008
06/07/2014 20:58,209.33,0.008
07/07/2014 20:58,209.33,0.008
08/07/2014 20:58,209.33,0.008
09/07/2014 20:58,209.33,0.008
10/07/2014 20:58,209.33,0.008
11/07/2014 20:58,209.33,0.008
12/07/2014 20:58,209.33,0.008
13/07/2014 20:58,209.33,0.008
14/07/2014 20:58,209.33,0.008
15/07/2014 20:58,209.33,0.008
16/07/2014 20:58,209.33,0.008
17/07/2014 20:58,209.33,0.008
18/07/2014 20:58,209.33,0.008
19/07/2014 20:58,209.33,0.008
20/07/2014 20:58,209.33,0.008
21/07/2014 20:58,209.33,0.008
22/07/2014 20:58,209.33,0.008
23/07/2014 20:58,209.33,0.008
24/07/2014 20:58,209.33,0.008
25/07/2014 20:58,209.33,0.008
26/07/2014 20:58,209.33,0.008
27/07/2014 20:58,209.33,0.008
28/07/2014 20:58,209.33,0.008
29/07/2014 20:58,209.33,0.008
30/07/2014 20:58,209.33,0.008
31/07/2014 20:58,209.33,0.008
01/08/2014 20:58,209.33,0.008
02/08/2014 20:58,209.33,0.008
03/08/2014 20:58,209.33,0.008
04/08/2014 20:58,209.33,0.008
05/08/2014 20:58,209.33,0.008
06/08/2014 20:58,209.33,0.008
07/08/2014 20:58,209.33,0.008
08/08/2014 20:58,209.33,0.008
09/08/2014 20:58,209.33,0.008
10/08/2014 20:58,209.33,0.008
11/08/2014 20:58,209.33,0.008
12/08/2014 20:58,209.33,0.008
13/08/2014 20:58,209.33,0.008
14/08/2014 20:58,209.33,0.008
15/08/2014 20:58,209.33,0.008
16/08/2014 20:58,209.33,0.008
17/08/2014 20:58,209.33,0.008
18/08/2014 20:58,209.33,0.008
19/08/2014 20:58,209.33,0.008
20/08/2014 20:58,209.33,0.008
21/08/2014 20:58,209.33,0.008
22/08/2014 20:58,209.33,0.008
23/08/2014 20:58,209.33,0.008
24/08/2014 20:58,209.33,0.008
25/08/2014 20:58,209.33,0.008
26/08/2014 20:58,209.33,0.008
27/08/2014 20:58,209.33,0.008
28/08/2014 20:58,209.33,0.008
29/08/2014 20:58,209.33,0.008
30/08/2014 20:58,209.33,0.008
31/08/2014 20:58,209.33,0.008
01/09/2014 20:58,209.33,0.008
02/09/2014 20:58,209.33,0.008
03/09/2014 20:58,209.33,0.008
04/09/2014 20:58,209.33,0.008
05/09/2014 20:58,209.33,0.008
06/09/2014 20:58,209.33,0.008
07/09/2014 20:58,209.33,0.008
08/09/2014 20:58,209.33,0.008
09/09/2014 20:58,209.33,0.008
10/09/2014 20:58,209.33,0.008
11/09/2014 20:58,209.33,0.008
12/09/2014 20:58,209.33,0.008
13/09/2014 20:58,209.33,0.008
14/09/2014 20:58,209.33,0.008
15/09/2014 20:58,209.33,0.008
16/09/2014 20:58,209.33,0.008
17/09/2014 20:58,209.33,0.008
18/09/2014 20:58,209.33,0.008
19/09/2014 20:58,209.33,0.008
20/09/2014 20:58,209.33,0.008
21/09/2014 20:58,209.33,0.008
22/09/2014 20:58,209.33,0.008
23/09/2014 20:58,209.33,0.008
24/09/2014 20:58,209.33,0.008
25/09/2014 20:58,209.33,0.008
26/09/2014 20:58,209.33,0.008
27/09/2014 20:58,216.01,0
28/09/2014 20:58,216.01,0
29/09/2014 20:58,216.01,0
30/09/2014 20:58,216.01,0
01/10/2014 20:58,216.01,0
02/10/2014 20:58,216.01,0
03/10/2014 20:58,216.01,0
04/10/2014 20:58,216.01,0
05/10/2014 20:58,216.01,0
06/10/2014 20:58,216.01,0
07/10/2014 20:58,216.01,0
08/10/2014 20:58,216.01,0
09/10/2014 20:58,216.01,0
10/10/2014 20:58,216.01,0
11/10/2014 20:58,216.01,0
12/10/2014 20:58,216.01,0
13/10/2014 20:58,216.01,0
14/10/2014 20:58,216.01,0
15/10/2014 20:58,216.01,0
16/10/2014 20:58,216.01,0
17/10/2014 20:58,216.01,0
18/10/2014 20:58,216.01,0
19/10/2014 20:58,216.01,0
20/10/2014 20:58,216.01,0
21/10/2014 20:58,216.01,0
22/10/2014 20:58,216.01,0
23/10/2014 20:58,216.01,0
24/10/2014 20:58,216.01,0
25/10/2014 20:58,216.01,0
26/10/2014 20:58,216.01,0
27/10/2014 20:58,216.01,0
28/10/2014 20:58,216.01,0
29/10/2014 20:58,216.01,0
30/10/2014 20:58,216.01,0
31/10/2014 20:58,216.01,0
01/11/2014 20:58,216.049,0
02/11/2014 20:58,216.049,0
03/11/2014 20:58,216.049,0
04/11/2014 20:58,216.049,0
05/11/2014 20:58,216.049,0
06/11/2014 20:58,216.049,0
07/11/2014 20:58,216.049,0
08/11/2014 20:58,216.049,0
09/11/2014 20:58,216.049,0
10/11/2014 20:58,216.049,0
11/11/2014 20:58,216.049,0
12/11/2014 20:58,216.049,0
13/11/2014 20:58,216.049,0
14/11/2014 20:58,216.049,0
15/11/2014 20:58,216.049,0
16/11/2014 20:58,216.049,0
17/11/2014 20:58,216.049,0
18/11/2014 20:58,216.049,0
19/11/2014 20:58,216.049,0
20/11/2014 20:58,216.049,0
21/11/2014 20:58,216.049,0
22/11/2014 20:58,216.049,0
23/11/2014 20:58,216.049,0
24/11/2014 20:58,216.049,0
25/11/2014 20:58,216.049,0
26/11/2014 20:58,216.049,0
27/11/2014 20:58,216.049,0
28/11/2014 20:58,216.049,0
29/11/2014 20:58,216.049,0
30/11/2014 20:58,216.049,0
01/12/2014 20:58,216.049,0
02/12/2014 20:58,216.049,0
03/12/2014 20:58,216.049,0
04/12/2014 20:58,216.049,0
05/12/2014 20:58,216.049,0
06/12/2014 20:58,215.224,0.001
07/12/2014 20:58,215.224,0.001
08/12/2014 20:58,215.224,0.001
09/12/2014 20:58,215.224,0.001
10/12/2014 20:58,215.224,0.001
11/12/2014 20:58,215.224,0.001
12/12/2014 20:58,215.224,0.001
13/12/2014 20:58,215.224,0.001
14/12/2014 20:58,215.224,0.001
15/12/2014 20:58,215.224,0.001
16/12/2014 20:58,215.224,0.001
17/12/2014 20:58,215.224,0.001
18/12/2014 20:58,215.224,0.001
19/12/2014 20:58,215.224,0.001
20/12/2014 20:58,215.224,0.001
21/12/2014 20:58,215.224,0.001
22/12/2014 20:58,215.224,0.001
23/12/2014 20:58,215.224,0.001
24/12/2014 20:58,215.224,0.001
25/12/2014 20:58,215.224,0.001
26/12/2014 20:58,215.224,0.001
27/12/2014 20:58,215.224,0.001
28/12/2014 20:58,215.224,0.001
29/12/2014 20:58,215.224,0.001
30/12/2014 20:58,215.224,0.001
31/12/2014 20:58,215.224,0.001
01/01/2015 20:58,215.224,0.001
02/01/2015 20:58,215.224,0.001
03/01/2015 20:58,215.224,0.001
04/01/2015 20:58,215.224,0.001
05/01/2015 20:58,215.224,0.001
06/01/2015 20:58,215.224,0.001
07/01/2015 20:58,215.224,0.001
08/01/2015 20:58,215.224,0.001
09/01/2015 20:58,215.224,0.001
10/01/2015 20:58,214.431,0.001
11/01/2015 20:58,214.431,0.001
12/01/2015 20:58,214.431,0.001
13/01/2015 20:58,214.431,0.001
14/01/2015 20:58,214.431,0.001
15/01/2015 20:58,214.431,0.001
16/01/2015 20:58,214.431,0.001
17/01/2015 20:58,214.431,0.001
18/01/2015 20:58,214.431,0.001
19/01/2015 20:58,214.431,0.001
20/01/2015 20:58,214.431,0.001
21/01/2015 20:58,214.431,0.001
22/01/2015 20:58,214.431,0.001
23/01/2015 20:58,214.431,0.001
24/01/2015 20:58,214.431,0.001
25/01/2015 20:58,214.431,0.001
26/01/2015 20:58,214.431,0.001
27/01/2015 20:58,214.431,0.001
28/01/2015 20:58,214.431,0.001
29/01/2015 20:58,214.431,0.001
30/01/2015 20:58,214.431,0.001
31/01/2015 20:58,214.431,0.001
01/02/2015 20:58,214.431,0.001
02/02/2015 20:58,214.431,0.001
03/02/2015 20:58,214.431,0.001
04/02/2015 20:58,214.431,0.001
05/02/2015 20:58,214.431,0.001
06/02/2015 20:58,214.431,0.001
07/02/2015 20:58,214.431,0.001
08/02/2015 20:58,214.431,0.001
09/02/2015 20:58,214.431,0.001
10/02/2015 20:58,214.431,0.001
11/02/2015 20:58,214.431,0.001
12/02/2015 20:58,214.431,0.001
13/02/2015 20:58,214.431,0.001
14/02/2015 20:58,213.574,0.001
15/02/2015 20:58,213.574,0.001
16/02/2015 20:58,213.574,0.001
17/02/2015 20:58,213.574,0.001
18/02/2015 20:58,213.574,0.001
19/02/2015 20:58,213.574,0.001
20/02/2015 20:58,213.574,0.001
21/02/2015 20:58,213.574,0.001
22/02/2015 20:58,213.574,0.001
23/02/2015 20:58,213.574,0.001
24/02/2015 20:58,213.574,0.001
25/02/2015 20:58,213.574,0.001
26/02/2015 20:58,213.574,0.001
27/02/2015 20:58,213.574,0.001
28/02/2015 20:58,213.574,0.001
01/03/2015 20:58,213.574,0.001
02/03/2015 20:58,213.574,0.001
03/03/2015 20:58,213.574,0.001
04/03/2015 20:58,213.574,0.001
05/03/2015 20:58,213.574,0.001
06/03/2015 20:58,213.574,0.001
07/03/2015 20:58,213.574,0.001
08/03/2015 20:58,213.574,0.001
09/03/2015 20:58,213.574,0.001
10/03/2015 20:58,213.574,0.001
11/03/2015 20:58,213.574,0.001
12/03/2015 20:58,213.574,0.001
13/03/2015 20:58,213.574,0.001
14/03/2015 20:58,213.574,0.001
15/03/2015 20:58,213.574,0.001
16/03/2015 20:58,213.574,0.001
17/03/2015 20:58,213.574,0.001
18/03/2015 20:58,213.574,0.001
19/03/2015 20:58,213.574,0.001
20/03/2015 20:58,213.574,0.001
21/03/2015 20:58,212.404,0.005
22/03/2015 20:58,212.404,0.005
23/03/2015 20:58,212.404,0.005
24/03/2015 20:58,212.404,0.005
25/03/2015 20:58,212.404,0.005
26/03/2015 20:58,212.404,0.005
27/03/2015 20:58,212.404,0.005
28/03/2015 20:58,212.404,0.005
29/03/2015 20:58,212.404,0.005
30/03/2015 20:58,212.404,0.005
31/03/2015 20:58,212.404,0.005
01/04/2015 20:58,212.404,0.005
02/04/2015 20:58,212.404,0.005
03/04/2015 20:58,212.404,0.005
04/04/2015 20:58,212.404,0.005
05/04/2015 20:58,212.404,0.005
06/04/2015 20:58,212.404,0.005
07/04/2015 20:58,212.404,0.005
08/04/2015 20:58,212.404,0.005
09/04/2015 20:58,212.404,0.005
